/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_29_740.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_29_740.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_29_740.jpg,0,0,0,4.154622E-06
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_29_807.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_29_807.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_29_807.jpg,0,0,0,1.051969E-05
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_29_879.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_29_879.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_29_879.jpg,0,0,0,1.277879E-05
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_29_951.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_29_951.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_29_951.jpg,0,0,0,2.749608E-06
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_024.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_024.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_024.jpg,0,0,0,1.320636E-05
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_097.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_097.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_097.jpg,0,0,0,1.463711E-05
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_174.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_174.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_174.jpg,0,0,0,6.666456E-07
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_243.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_243.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_243.jpg,0,0,0,6.222208E-06
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_323.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_323.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_323.jpg,0,0,0,1.812626E-05
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_400.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_400.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_400.jpg,0,0,0,7.287858E-06
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_479.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_479.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_479.jpg,0,0,0,6.958625E-06
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_559.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_559.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_559.jpg,0,0.08385301,0,0.0591628
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_652.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_652.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_652.jpg,0,0.3508172,0,0.3218166
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_729.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_729.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_729.jpg,0,0.584271,0,0.6585719
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_805.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_805.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_805.jpg,0,0.8100539,0,1.293457
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_880.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_880.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_880.jpg,-0.2,1,0,2.172084
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_30_947.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_30_947.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_30_947.jpg,-0.35,1,0,2.848553
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_021.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_021.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_021.jpg,0,1,0,3.78042
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_213.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_213.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_213.jpg,0,1,0,6.105985
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_280.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_280.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_280.jpg,-0.15,1,0,6.790032
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_360.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_360.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_360.jpg,0,1,0,7.688983
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_437.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_437.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_437.jpg,0,0.7704819,0,8.47676
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_505.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_505.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_505.jpg,0,0.5659839,0,8.913586
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_576.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_576.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_576.jpg,0,0.3530229,0,9.271381
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_652.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_652.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_652.jpg,0,0.1268741,0,9.412967
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_726.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_726.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_726.jpg,0,0.2278328,0,9.475174
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_800.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_800.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_800.jpg,0,0.4813688,0,9.74932
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_873.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_873.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_873.jpg,-0.15,0.7029847,0,10.24373
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_31_964.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_31_964.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_31_964.jpg,-0.35,0.9735967,0,10.93405
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_040.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_040.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_040.jpg,-0.5500001,1,0,11.57427
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_107.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_107.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_107.jpg,0,1,0,12.42117
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_186.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_186.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_186.jpg,-0.05,1,0,13.29141
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_260.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_260.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_260.jpg,-0.25,1,0,14.09408
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_335.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_335.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_335.jpg,0,0.9214871,0,14.90055
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_403.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_403.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_403.jpg,0,0.7555989,0,15.29923
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_472.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_472.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_472.jpg,0,0.835999,0,15.91572
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_541.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_541.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_541.jpg,-0.15,1,0,16.5569
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_616.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_616.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_616.jpg,-0.35,1,0,17.34887
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_691.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_691.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_691.jpg,-0.5500001,1,0,18.074
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_768.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_768.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_768.jpg,-0.7500002,1,0,18.74188
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_868.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_868.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_868.jpg,-0.9500002,1,0,19.34935
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_32_949.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_32_949.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_32_949.jpg,-1,0.8949279,0,20.0316
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_024.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_024.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_024.jpg,0,0.6693101,0,20.42963
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_098.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_098.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_098.jpg,0,0.4482338,0,20.70856
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_169.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_169.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_169.jpg,0,0.2357771,0,20.86808
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_242.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_242.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_242.jpg,0,0.01393914,0,20.65266
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_318.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_318.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_318.jpg,0,0,0,20.47719
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_392.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_392.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_392.jpg,0,0,0,20.30057
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_464.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_464.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_464.jpg,0,0.109584,0,20.3935
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_539.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_539.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_539.jpg,0,0.333777,0,20.45986
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_612.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_612.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_612.jpg,0,0.5533741,0,20.71008
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_701.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_701.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_701.jpg,0,0.820428,0,21.17416
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_774.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_774.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_774.jpg,0,1,0,21.87251
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_844.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_844.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_844.jpg,0,1,0,22.40635
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_920.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_920.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_920.jpg,0,1,0,23.20702
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_33_995.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_33_995.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_33_995.jpg,0,1,0,23.99454
/Users/lidexin/Desktop/IMG/center_2018_11_18_22_39_34_074.jpg,/Users/lidexin/Desktop/IMG/left_2018_11_18_22_39_34_074.jpg,/Users/lidexin/Desktop/IMG/right_2018_11_18_22_39_34_074.jpg,-0.15,1,0,24.76264
